Date,Vegetable,Noida Price
01-05-2022,Tomato,55
02-05-2022,Tomato,51
03-05-2022,Tomato,51
04-05-2022,Tomato,51
05-05-2022,Tomato,49
06-05-2022,Tomato,49
07-05-2022,Tomato,49
08-05-2022,Tomato,50
09-05-2022,Tomato,50
10-05-2022,Tomato,50
11-05-2022,Tomato,46
12-05-2022,Tomato,46
13-05-2022,Tomato,46
14-05-2022,Tomato,46
15-05-2022,Tomato,56
16-05-2022,Tomato,56
17-05-2022,Tomato,56
18-05-2022,Tomato,55
19-05-2022,Tomato,55
20-05-2022,Tomato,55
21-05-2022,Tomato,82
22-05-2022,Tomato,82
23-05-2022,Tomato,82
24-05-2022,Tomato,82
25-05-2022,Tomato,94
26-05-2022,Tomato,94
27-05-2022,Tomato,94
28-05-2022,Tomato,53
29-05-2022,Tomato,53
30-05-2022,Tomato,53
31-05-2022,Tomato,53
01-06-2022,Tomato,53
02-06-2022,Tomato,53
03-06-2022,Tomato,53
04-06-2022,Tomato,50
05-06-2022,Tomato,50
06-06-2022,Tomato,50
07-06-2022,Tomato,51
08-06-2022,Tomato,51
09-06-2022,Tomato,51
10-06-2022,Tomato,51
11-06-2022,Tomato,58
12-06-2022,Tomato,58
13-06-2022,Tomato,58
14-06-2022,Tomato,58
15-06-2022,Tomato,58
16-06-2022,Tomato,58
17-06-2022,Tomato,58
18-06-2022,Tomato,47
19-06-2022,Tomato,47
20-06-2022,Tomato,39
21-06-2022,Tomato,39
22-06-2022,Tomato,39
23-06-2022,Tomato,28
24-06-2022,Tomato,28
25-06-2022,Tomato,28
26-06-2022,Tomato,28
27-06-2022,Tomato,34
28-06-2022,Tomato,34
29-06-2022,Tomato,34
30-06-2022,Tomato,34
01-07-2022,Tomato,23
02-07-2022,Tomato,23
03-07-2022,Tomato,23
04-07-2022,Tomato,19
05-07-2022,Tomato,19
06-07-2022,Tomato,19
07-07-2022,Tomato,19
08-07-2022,Tomato,19
09-07-2022,Tomato,21
10-07-2022,Tomato,21
11-07-2022,Tomato,21
12-07-2022,Tomato,22
13-07-2022,Tomato,22
14-07-2022,Tomato,20
15-07-2022,Tomato,20
16-07-2022,Tomato,20
17-07-2022,Tomato,14
18-07-2022,Tomato,14
19-07-2022,Tomato,14
20-07-2022,Tomato,14
21-07-2022,Tomato,17
22-07-2022,Tomato,17
23-07-2022,Tomato,17
24-07-2022,Tomato,20
25-07-2022,Tomato,20
26-07-2022,Tomato,20
27-07-2022,Tomato,20
28-07-2022,Tomato,20
29-07-2022,Tomato,20
30-07-2022,Tomato,20
31-07-2022,Tomato,23
01-08-2022,Tomato,20
02-08-2022,Tomato,20
03-08-2022,Tomato,20
04-08-2022,Tomato,21
05-08-2022,Tomato,21
06-08-2022,Tomato,21
07-08-2022,Tomato,21
08-08-2022,Tomato,24
09-08-2022,Tomato,24
10-08-2022,Tomato,24
11-08-2022,Tomato,24
12-08-2022,Tomato,24
13-08-2022,Tomato,23
14-08-2022,Tomato,23
15-08-2022,Tomato,23
16-08-2022,Tomato,23
17-08-2022,Tomato,23
18-08-2022,Tomato,22
19-08-2022,Tomato,22
20-08-2022,Tomato,22
21-08-2022,Tomato,22
22-08-2022,Tomato,22
23-08-2022,Tomato,22
24-08-2022,Tomato,27
25-08-2022,Tomato,27
26-08-2022,Tomato,25
27-08-2022,Tomato,25
28-08-2022,Tomato,25
29-08-2022,Tomato,25
30-08-2022,Tomato,40
31-08-2022,Tomato,40
01-09-2022,Tomato,42
02-09-2022,Tomato,42
03-09-2022,Tomato,42
04-09-2022,Tomato,42
05-09-2022,Tomato,37
06-09-2022,Tomato,40
07-09-2022,Tomato,40
08-09-2022,Tomato,40
09-09-2022,Tomato,40
10-09-2022,Tomato,40
11-09-2022,Tomato,39
12-09-2022,Tomato,39
13-09-2022,Tomato,39
14-09-2022,Tomato,39
15-09-2022,Tomato,39
16-09-2022,Tomato,41
17-09-2022,Tomato,41
18-09-2022,Tomato,41
19-09-2022,Tomato,39
20-09-2022,Tomato,39
21-09-2022,Tomato,30
22-09-2022,Tomato,29
23-09-2022,Tomato,29
24-09-2022,Tomato,29
25-09-2022,Tomato,39
26-09-2022,Tomato,39
27-09-2022,Tomato,39
28-09-2022,Tomato,32
29-09-2022,Tomato,32
30-09-2022,Tomato,34
01-10-2022,Tomato,34
02-10-2022,Tomato,34
03-10-2022,Tomato,31
04-10-2022,Tomato,31
05-10-2022,Tomato,31
06-10-2022,Tomato,26
07-10-2022,Tomato,26
08-10-2022,Tomato,34
09-10-2022,Tomato,34
10-10-2022,Tomato,34
11-10-2022,Tomato,34
12-10-2022,Tomato,28
13-10-2022,Tomato,28
14-10-2022,Tomato,28
15-10-2022,Tomato,32
16-10-2022,Tomato,32
17-10-2022,Tomato,32
18-10-2022,Tomato,30
19-10-2022,Tomato,30
20-10-2022,Tomato,30
21-10-2022,Tomato,30
22-10-2022,Tomato,30
23-10-2022,Tomato,26
24-10-2022,Tomato,29
25-10-2022,Tomato,29
26-10-2022,Tomato,29
27-10-2022,Tomato,29
28-10-2022,Tomato,29
29-10-2022,Tomato,28
30-10-2022,Tomato,28
31-10-2022,Tomato,28
01-11-2022,Tomato,28
02-11-2022,Tomato,28
03-11-2022,Tomato,17
04-11-2022,Tomato,17
05-11-2022,Tomato,17
06-11-2022,Tomato,25
07-11-2022,Tomato,25
08-11-2022,Tomato,25
09-11-2022,Tomato,18
10-11-2022,Tomato,18
11-11-2022,Tomato,18
12-11-2022,Tomato,23
13-11-2022,Tomato,23
14-11-2022,Tomato,23
15-11-2022,Tomato,23
16-11-2022,Tomato,23
17-11-2022,Tomato,23
18-11-2022,Tomato,16
19-11-2022,Tomato,16
20-11-2022,Tomato,16
21-11-2022,Tomato,17
22-11-2022,Tomato,17
23-11-2022,Tomato,17
24-11-2022,Tomato,15
25-11-2022,Tomato,15
26-11-2022,Tomato,16
27-11-2022,Tomato,16
28-11-2022,Tomato,17
29-11-2022,Tomato,17
30-11-2022,Tomato,17
01-12-2022,Tomato,17
02-12-2022,Tomato,17
03-12-2022,Tomato,16
04-12-2022,Tomato,16
05-12-2022,Tomato,16
06-12-2022,Tomato,16
07-12-2022,Tomato,16
08-12-2022,Tomato,16
09-12-2022,Tomato,16
10-12-2022,Tomato,15
11-12-2022,Tomato,15
12-12-2022,Tomato,15
13-12-2022,Tomato,15
14-12-2022,Tomato,18
15-12-2022,Tomato,18
16-12-2022,Tomato,18
17-12-2022,Tomato,18
18-12-2022,Tomato,16
19-12-2022,Tomato,16
20-12-2022,Tomato,16
21-12-2022,Tomato,16
22-12-2022,Tomato,20
23-12-2022,Tomato,20
24-12-2022,Tomato,13
25-12-2022,Tomato,13
26-12-2022,Tomato,13
27-12-2022,Tomato,19
28-12-2022,Tomato,19
29-12-2022,Tomato,17
30-12-2022,Tomato,17
31-12-2022,Tomato,17
01-01-2023,Tomato,16
02-01-2023,Tomato,18
03-01-2023,Tomato,18
04-01-2023,Tomato,20
05-01-2023,Tomato,20
06-01-2023,Tomato,20
07-01-2023,Tomato,20
08-01-2023,Tomato,18
09-01-2023,Tomato,18
10-01-2023,Tomato,18
11-01-2023,Tomato,20
12-01-2023,Tomato,20
13-01-2023,Tomato,20
14-01-2023,Tomato,18
15-01-2023,Tomato,18
16-01-2023,Tomato,18
17-01-2023,Tomato,18
18-01-2023,Tomato,19
19-01-2023,Tomato,19
20-01-2023,Tomato,21
21-01-2023,Tomato,36
22-01-2023,Tomato,36
23-01-2023,Tomato,36
24-01-2023,Tomato,36
25-01-2023,Tomato,29
26-01-2023,Tomato,29
27-01-2023,Tomato,29
28-01-2023,Tomato,26
29-01-2023,Tomato,26
30-01-2023,Tomato,26
31-01-2023,Tomato,26
01-02-2023,Tomato,26
02-02-2023,Tomato,26
03-02-2023,Tomato,24
04-02-2023,Tomato,24
05-02-2023,Tomato,24
06-02-2023,Tomato,23
07-02-2023,Tomato,23
08-02-2023,Tomato,23
09-02-2023,Tomato,21
10-02-2023,Tomato,21
11-02-2023,Tomato,21
12-02-2023,Tomato,22
13-02-2023,Tomato,22
14-02-2023,Tomato,22
15-02-2023,Tomato,22
16-02-2023,Tomato,20
17-02-2023,Tomato,20
18-02-2023,Tomato,20
19-02-2023,Tomato,23
20-02-2023,Tomato,23
21-02-2023,Tomato,23
22-02-2023,Tomato,23
23-02-2023,Tomato,28
24-02-2023,Tomato,28
25-02-2023,Tomato,28
26-02-2023,Tomato,28
27-02-2023,Tomato,28
28-02-2023,Tomato,34
01-03-2023,Tomato,34
02-03-2023,Tomato,34
03-03-2023,Tomato,34
04-03-2023,Tomato,26
05-03-2023,Tomato,26
06-03-2023,Tomato,26
07-03-2023,Tomato,26
08-03-2023,Tomato,26
09-03-2023,Tomato,26
10-03-2023,Tomato,29
11-03-2023,Tomato,29
12-03-2023,Tomato,29
13-03-2023,Tomato,29
14-03-2023,Tomato,24
15-03-2023,Tomato,24
16-03-2023,Tomato,24
17-03-2023,Tomato,28
18-03-2023,Tomato,28
19-03-2023,Tomato,26
20-03-2023,Tomato,26
21-03-2023,Tomato,26
22-03-2023,Tomato,26
23-03-2023,Tomato,26
24-03-2023,Tomato,23
25-03-2023,Tomato,23
26-03-2023,Tomato,23
27-03-2023,Tomato,23
28-03-2023,Tomato,23
29-03-2023,Tomato,21
30-03-2023,Tomato,21
31-03-2023,Tomato,21
01-02-2022,Green Chilli,38
02-02-2022,Green Chilli,39
03-02-2022,Green Chilli,39
04-02-2022,Green Chilli,39
05-02-2022,Green Chilli,37
06-02-2022,Green Chilli,37
07-02-2022,Green Chilli,37
08-02-2022,Green Chilli,55
09-02-2022,Green Chilli,55
10-02-2022,Green Chilli,55
11-02-2022,Green Chilli,55
12-02-2022,Green Chilli,55
13-02-2022,Green Chilli,55
14-02-2022,Green Chilli,56
15-02-2022,Green Chilli,56
16-02-2022,Green Chilli,56
17-02-2022,Green Chilli,60
18-02-2022,Green Chilli,60
19-02-2022,Green Chilli,60
20-02-2022,Green Chilli,58
21-02-2022,Green Chilli,58
22-02-2022,Green Chilli,58
23-02-2022,Green Chilli,58
24-02-2022,Green Chilli,58
25-02-2022,Green Chilli,58
26-02-2022,Green Chilli,56
27-02-2022,Green Chilli,56
28-02-2022,Green Chilli,42
01-03-2022,Green Chilli,42
02-03-2022,Green Chilli,42
03-03-2022,Green Chilli,42
04-03-2022,Green Chilli,37
05-03-2022,Green Chilli,37
06-03-2022,Green Chilli,37
07-03-2022,Green Chilli,40
08-03-2022,Green Chilli,40
09-03-2022,Green Chilli,42
10-03-2022,Green Chilli,42
11-03-2022,Green Chilli,42
12-03-2022,Green Chilli,42
13-03-2022,Green Chilli,42
14-03-2022,Green Chilli,44
15-03-2022,Green Chilli,44
16-03-2022,Green Chilli,44
17-03-2022,Green Chilli,40
18-03-2022,Green Chilli,40
19-03-2022,Green Chilli,40
20-03-2022,Green Chilli,41
21-03-2022,Green Chilli,41
22-03-2022,Green Chilli,35
23-03-2022,Green Chilli,35
24-03-2022,Green Chilli,35
25-03-2022,Green Chilli,36
26-03-2022,Green Chilli,36
27-03-2022,Green Chilli,36
28-03-2022,Green Chilli,45
29-03-2022,Green Chilli,45
30-03-2022,Green Chilli,45
31-03-2022,Green Chilli,45
01-04-2022,Green Chilli,42
02-04-2022,Green Chilli,42
03-04-2022,Green Chilli,42
04-04-2022,Green Chilli,37
05-04-2022,Green Chilli,37
06-04-2022,Green Chilli,37
07-04-2022,Green Chilli,44
08-04-2022,Green Chilli,44
09-04-2022,Green Chilli,44
10-04-2022,Green Chilli,39
11-04-2022,Green Chilli,39
12-04-2022,Green Chilli,39
13-04-2022,Green Chilli,38
14-04-2022,Green Chilli,38
15-04-2022,Green Chilli,38
16-04-2022,Green Chilli,38
17-04-2022,Green Chilli,35
18-04-2022,Green Chilli,35
19-04-2022,Green Chilli,35
20-04-2022,Green Chilli,35
21-04-2022,Green Chilli,35
22-04-2022,Green Chilli,35
23-04-2022,Green Chilli,35
24-04-2022,Green Chilli,39
25-04-2022,Green Chilli,39
26-04-2022,Green Chilli,39
27-04-2022,Green Chilli,45
28-04-2022,Green Chilli,45
29-04-2022,Green Chilli,45
30-04-2022,Green Chilli,35
01-05-2022,Green Chilli,35
02-05-2022,Green Chilli,45
03-05-2022,Green Chilli,45
04-05-2022,Green Chilli,45
05-05-2022,Green Chilli,41
06-05-2022,Green Chilli,41
07-05-2022,Green Chilli,41
08-05-2022,Green Chilli,38
09-05-2022,Green Chilli,38
10-05-2022,Green Chilli,38
11-05-2022,Green Chilli,37
12-05-2022,Green Chilli,37
13-05-2022,Green Chilli,37
14-05-2022,Green Chilli,37
15-05-2022,Green Chilli,33
16-05-2022,Green Chilli,33
17-05-2022,Green Chilli,33
18-05-2022,Green Chilli,31
19-05-2022,Green Chilli,31
20-05-2022,Green Chilli,31
21-05-2022,Green Chilli,35
22-05-2022,Green Chilli,35
23-05-2022,Green Chilli,35
24-05-2022,Green Chilli,35
25-05-2022,Green Chilli,36
26-05-2022,Green Chilli,36
27-05-2022,Green Chilli,36
28-05-2022,Green Chilli,37
29-05-2022,Green Chilli,37
30-05-2022,Green Chilli,37
31-05-2022,Green Chilli,37
01-06-2022,Green Chilli,40
02-06-2022,Green Chilli,40
03-06-2022,Green Chilli,40
04-06-2022,Green Chilli,42
05-06-2022,Green Chilli,42
06-06-2022,Green Chilli,42
07-06-2022,Green Chilli,42
08-06-2022,Green Chilli,42
09-06-2022,Green Chilli,42
10-06-2022,Green Chilli,42
11-06-2022,Green Chilli,36
12-06-2022,Green Chilli,36
13-06-2022,Green Chilli,36
14-06-2022,Green Chilli,37
15-06-2022,Green Chilli,37
16-06-2022,Green Chilli,37
17-06-2022,Green Chilli,37
18-06-2022,Green Chilli,37
19-06-2022,Green Chilli,37
20-06-2022,Green Chilli,26
21-06-2022,Green Chilli,26
22-06-2022,Green Chilli,26
23-06-2022,Green Chilli,28
24-06-2022,Green Chilli,28
25-06-2022,Green Chilli,28
26-06-2022,Green Chilli,28
27-06-2022,Green Chilli,29
28-06-2022,Green Chilli,29
29-06-2022,Green Chilli,29
30-06-2022,Green Chilli,29
01-07-2022,Green Chilli,26
02-07-2022,Green Chilli,26
03-07-2022,Green Chilli,26
04-07-2022,Green Chilli,28
05-07-2022,Green Chilli,28
06-07-2022,Green Chilli,28
07-07-2022,Green Chilli,28
08-07-2022,Green Chilli,28
09-07-2022,Green Chilli,31
10-07-2022,Green Chilli,31
11-07-2022,Green Chilli,31
12-07-2022,Green Chilli,32
13-07-2022,Green Chilli,32
14-07-2022,Green Chilli,29
15-07-2022,Green Chilli,29
16-07-2022,Green Chilli,29
17-07-2022,Green Chilli,32
18-07-2022,Green Chilli,32
19-07-2022,Green Chilli,32
20-07-2022,Green Chilli,32
21-07-2022,Green Chilli,39
22-07-2022,Green Chilli,39
23-07-2022,Green Chilli,39
24-07-2022,Green Chilli,37
25-07-2022,Green Chilli,37
26-07-2022,Green Chilli,37
27-07-2022,Green Chilli,37
28-07-2022,Green Chilli,37
29-07-2022,Green Chilli,37
30-07-2022,Green Chilli,37
31-07-2022,Green Chilli,37
01-08-2022,Green Chilli,42
02-08-2022,Green Chilli,42
03-08-2022,Green Chilli,42
04-08-2022,Green Chilli,40
05-08-2022,Green Chilli,40
06-08-2022,Green Chilli,40
07-08-2022,Green Chilli,40
08-08-2022,Green Chilli,40
09-08-2022,Green Chilli,40
10-08-2022,Green Chilli,40
11-08-2022,Green Chilli,40
12-08-2022,Green Chilli,40
13-08-2022,Green Chilli,32
14-08-2022,Green Chilli,32
15-08-2022,Green Chilli,32
16-08-2022,Green Chilli,32
17-08-2022,Green Chilli,32
18-08-2022,Green Chilli,35
19-08-2022,Green Chilli,35
20-08-2022,Green Chilli,35
21-08-2022,Green Chilli,39
22-08-2022,Green Chilli,39
23-08-2022,Green Chilli,39
24-08-2022,Green Chilli,34
25-08-2022,Green Chilli,34
26-08-2022,Green Chilli,41
27-08-2022,Green Chilli,41
28-08-2022,Green Chilli,41
29-08-2022,Green Chilli,41
30-08-2022,Green Chilli,40
31-08-2022,Green Chilli,40
01-09-2022,Green Chilli,34
02-09-2022,Green Chilli,34
03-09-2022,Green Chilli,34
04-09-2022,Green Chilli,34
05-09-2022,Green Chilli,40
06-09-2022,Green Chilli,35
07-09-2022,Green Chilli,35
08-09-2022,Green Chilli,35
09-09-2022,Green Chilli,35
10-09-2022,Green Chilli,36
11-09-2022,Green Chilli,34
12-09-2022,Green Chilli,34
13-09-2022,Green Chilli,34
14-09-2022,Green Chilli,34
15-09-2022,Green Chilli,34
16-09-2022,Green Chilli,40
17-09-2022,Green Chilli,40
18-09-2022,Green Chilli,40
19-09-2022,Green Chilli,37
20-09-2022,Green Chilli,37
21-09-2022,Green Chilli,37
22-09-2022,Green Chilli,37
23-09-2022,Green Chilli,37
24-09-2022,Green Chilli,37
25-09-2022,Green Chilli,38
26-09-2022,Green Chilli,38
27-09-2022,Green Chilli,38
28-09-2022,Green Chilli,40
29-09-2022,Green Chilli,40
30-09-2022,Green Chilli,38
01-10-2022,Green Chilli,38
02-10-2022,Green Chilli,38
03-10-2022,Green Chilli,34
04-10-2022,Green Chilli,34
05-10-2022,Green Chilli,34
06-10-2022,Green Chilli,40
07-10-2022,Green Chilli,40
08-10-2022,Green Chilli,34
09-10-2022,Green Chilli,34
10-10-2022,Green Chilli,34
11-10-2022,Green Chilli,34
12-10-2022,Green Chilli,39
13-10-2022,Green Chilli,39
14-10-2022,Green Chilli,39
15-10-2022,Green Chilli,39
16-10-2022,Green Chilli,39
17-10-2022,Green Chilli,39
18-10-2022,Green Chilli,34
19-10-2022,Green Chilli,34
20-10-2022,Green Chilli,34
21-10-2022,Green Chilli,34
22-10-2022,Green Chilli,34
23-10-2022,Green Chilli,34
24-10-2022,Green Chilli,37
25-10-2022,Green Chilli,37
26-10-2022,Green Chilli,37
27-10-2022,Green Chilli,37
28-10-2022,Green Chilli,37
29-10-2022,Green Chilli,36
30-10-2022,Green Chilli,36
31-10-2022,Green Chilli,36
01-11-2022,Green Chilli,36
02-11-2022,Green Chilli,36
03-11-2022,Green Chilli,40
04-11-2022,Green Chilli,40
05-11-2022,Green Chilli,40
06-11-2022,Green Chilli,35
07-11-2022,Green Chilli,35
08-11-2022,Green Chilli,35
09-11-2022,Green Chilli,38
10-11-2022,Green Chilli,38
11-11-2022,Green Chilli,38
12-11-2022,Green Chilli,37
13-11-2022,Green Chilli,37
14-11-2022,Green Chilli,37
15-11-2022,Green Chilli,37
16-11-2022,Green Chilli,37
17-11-2022,Green Chilli,37
18-11-2022,Green Chilli,38
19-11-2022,Green Chilli,38
20-11-2022,Green Chilli,38
21-11-2022,Green Chilli,36
22-11-2022,Green Chilli,36
23-11-2022,Green Chilli,36
24-11-2022,Green Chilli,34
25-11-2022,Green Chilli,34
26-11-2022,Green Chilli,35
27-11-2022,Green Chilli,35
28-11-2022,Green Chilli,38
29-11-2022,Green Chilli,38
30-11-2022,Green Chilli,37
01-12-2022,Green Chilli,37
02-12-2022,Green Chilli,37
03-12-2022,Green Chilli,34
04-12-2022,Green Chilli,34
05-12-2022,Green Chilli,34
06-12-2022,Green Chilli,34
07-12-2022,Green Chilli,34
08-12-2022,Green Chilli,34
09-12-2022,Green Chilli,34
10-12-2022,Green Chilli,37
11-12-2022,Green Chilli,37
12-12-2022,Green Chilli,37
13-12-2022,Green Chilli,37
14-12-2022,Green Chilli,34
15-12-2022,Green Chilli,34
16-12-2022,Green Chilli,34
17-12-2022,Green Chilli,34
18-12-2022,Green Chilli,38
19-12-2022,Green Chilli,38
20-12-2022,Green Chilli,38
21-12-2022,Green Chilli,38
22-12-2022,Green Chilli,37
23-12-2022,Green Chilli,37
24-12-2022,Green Chilli,39
25-12-2022,Green Chilli,39
26-12-2022,Green Chilli,39
27-12-2022,Green Chilli,33
28-12-2022,Green Chilli,33
29-12-2022,Green Chilli,32
30-12-2022,Green Chilli,32
31-12-2022,Green Chilli,32
01-01-2023,Green Chilli,32
02-01-2023,Green Chilli,34
03-01-2023,Green Chilli,34
04-01-2023,Green Chilli,37
05-01-2023,Green Chilli,37
06-01-2023,Green Chilli,37
07-01-2023,Green Chilli,37
08-01-2023,Green Chilli,38
09-01-2023,Green Chilli,38
10-01-2023,Green Chilli,38
11-01-2023,Green Chilli,36
12-01-2023,Green Chilli,36
13-01-2023,Green Chilli,36
14-01-2023,Green Chilli,33
15-01-2023,Green Chilli,33
16-01-2023,Green Chilli,33
17-01-2023,Green Chilli,33
18-01-2023,Green Chilli,34
19-01-2023,Green Chilli,34
20-01-2023,Green Chilli,37
21-01-2023,Green Chilli,38
22-01-2023,Green Chilli,38
23-01-2023,Green Chilli,38
24-01-2023,Green Chilli,38
25-01-2023,Green Chilli,37
26-01-2023,Green Chilli,37
27-01-2023,Green Chilli,37
28-01-2023,Green Chilli,36
29-01-2023,Green Chilli,36
30-01-2023,Green Chilli,36
31-01-2023,Green Chilli,38
01-02-2023,Green Chilli,38
02-02-2023,Green Chilli,38
03-02-2023,Green Chilli,32
04-02-2023,Green Chilli,32
05-02-2023,Green Chilli,32
06-02-2023,Green Chilli,40
07-02-2023,Green Chilli,40
08-02-2023,Green Chilli,40
09-02-2023,Green Chilli,39
10-02-2023,Green Chilli,39
11-02-2023,Green Chilli,39
12-02-2023,Green Chilli,32
13-02-2023,Green Chilli,32
14-02-2023,Green Chilli,32
15-02-2023,Green Chilli,32
16-02-2023,Green Chilli,36
17-02-2023,Green Chilli,36
18-02-2023,Green Chilli,36
19-02-2023,Green Chilli,41
20-02-2023,Green Chilli,41
21-02-2023,Green Chilli,41
22-02-2023,Green Chilli,41
23-02-2023,Green Chilli,38
24-02-2023,Green Chilli,38
25-02-2023,Green Chilli,45
26-02-2023,Green Chilli,45
27-02-2023,Green Chilli,45
28-02-2023,Green Chilli,40
01-03-2023,Green Chilli,40
02-03-2023,Green Chilli,40
03-03-2023,Green Chilli,40
04-03-2023,Green Chilli,38
05-03-2023,Green Chilli,38
06-03-2023,Green Chilli,38
07-03-2023,Green Chilli,38
08-03-2023,Green Chilli,38
09-03-2023,Green Chilli,38
10-03-2023,Green Chilli,42
11-03-2023,Green Chilli,42
12-03-2023,Green Chilli,42
13-03-2023,Green Chilli,42
14-03-2023,Green Chilli,41
15-03-2023,Green Chilli,41
16-03-2023,Green Chilli,41
17-03-2023,Green Chilli,48
18-03-2023,Green Chilli,48
19-03-2023,Green Chilli,38
20-03-2023,Green Chilli,38
21-03-2023,Green Chilli,38
22-03-2023,Green Chilli,38
23-03-2023,Green Chilli,38
24-03-2023,Green Chilli,42
25-03-2023,Green Chilli,42
26-03-2023,Green Chilli,45
27-03-2023,Green Chilli,45
28-03-2023,Green Chilli,45
29-03-2023,Green Chilli,41
30-03-2023,Green Chilli,41
31-03-2023,Green Chilli,41
01-02-2022,Beetroot,46
02-02-2022,Beetroot,50
03-02-2022,Beetroot,50
04-02-2022,Beetroot,50
05-02-2022,Beetroot,46
06-02-2022,Beetroot,46
07-02-2022,Beetroot,46
08-02-2022,Beetroot,49
09-02-2022,Beetroot,49
10-02-2022,Beetroot,49
11-02-2022,Beetroot,49
12-02-2022,Beetroot,49
13-02-2022,Beetroot,49
14-02-2022,Beetroot,46
15-02-2022,Beetroot,46
16-02-2022,Beetroot,46
17-02-2022,Beetroot,50
18-02-2022,Beetroot,50
19-02-2022,Beetroot,50
20-02-2022,Beetroot,49
21-02-2022,Beetroot,49
22-02-2022,Beetroot,49
23-02-2022,Beetroot,49
24-02-2022,Beetroot,49
25-02-2022,Beetroot,49
26-02-2022,Beetroot,50
27-02-2022,Beetroot,50
28-02-2022,Beetroot,47
01-03-2022,Beetroot,47
02-03-2022,Beetroot,47
03-03-2022,Beetroot,47
04-03-2022,Beetroot,31
05-03-2022,Beetroot,31
06-03-2022,Beetroot,31
07-03-2022,Beetroot,30
08-03-2022,Beetroot,30
09-03-2022,Beetroot,28
10-03-2022,Beetroot,28
11-03-2022,Beetroot,28
12-03-2022,Beetroot,28
13-03-2022,Beetroot,28
14-03-2022,Beetroot,32
15-03-2022,Beetroot,32
16-03-2022,Beetroot,32
17-03-2022,Beetroot,27
18-03-2022,Beetroot,27
19-03-2022,Beetroot,27
20-03-2022,Beetroot,28
21-03-2022,Beetroot,28
22-03-2022,Beetroot,31
23-03-2022,Beetroot,31
24-03-2022,Beetroot,31
25-03-2022,Beetroot,27
26-03-2022,Beetroot,27
27-03-2022,Beetroot,27
28-03-2022,Beetroot,22
29-03-2022,Beetroot,22
30-03-2022,Beetroot,22
31-03-2022,Beetroot,22
01-04-2022,Beetroot,23
02-04-2022,Beetroot,23
03-04-2022,Beetroot,23
04-04-2022,Beetroot,23
05-04-2022,Beetroot,23
06-04-2022,Beetroot,23
07-04-2022,Beetroot,20
08-04-2022,Beetroot,20
09-04-2022,Beetroot,20
10-04-2022,Beetroot,22
11-04-2022,Beetroot,22
12-04-2022,Beetroot,22
13-04-2022,Beetroot,21
